kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
219524572,https://kolesa.kz/a/show/219524572?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1301,2026-06-11 01:04:43.241839+03:00,Hyundai,Grandeur,"    2016 - 2019 IG
",2017,"
                                    Алматы, Алматинская область

                            ","    Седан
",газ,3.0,121000,"    Автомат
","    Передний привод
","    Слева
","
                                        серый 
                                    ","    Да
",38,9600000,219524572.webp,https://kolesa-photos.kcdn.online/webp/7e/7e41f939-9b1b-4700-a810-a1ba6a1353c2/1-750x470.webp,True
222493068,https://kolesa.kz/a/show/222493068?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1302,2026-06-11 01:04:58.539109+03:00,Hyundai,i20,"    2020 - н.в. 3 поколение (BC 3)
",2023,"
                                    Караганда, Карагандинская область

                            ","    Хэтчбек
",бензин,1.4,34000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",26,6850000,222493068.webp,https://kolesa-photos.kcdn.online/webp/8b/8bd67c22-affe-4573-a2e2-a1f57609e1b7/4-750x470.webp,True
212374824,https://kolesa.kz/a/show/212374824?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1303,2026-06-11 01:05:13.167658+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2019,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.0,100000,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",5,9600000,212374824.webp,https://kolesa-photos.kcdn.online/webp/68/683d4d33-4f8d-40c2-890e-a123b91032ac/4-750x470.webp,True
215629573,https://kolesa.kz/a/show/215629573?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1305,2026-06-11 01:05:39.236523+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2020,"
                                    Павлодар, Павлодарская область

                            ","    Седан
",бензин,2.5,72000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",9,12000000,215629573.webp,https://kolesa-photos.kcdn.online/webp/0d/0dcd17b5-ba42-4928-8938-a16cc0418be0/4-750x470.webp,True
218076837,https://kolesa.kz/a/show/218076837?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1306,2026-06-11 01:05:51.509477+03:00,Hyundai,Sonata,"    2023 - н.в. 8 поколение рестайлинг
",2024,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,2.5,20000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",30,14700000,218076837.webp,https://kolesa-photos.kcdn.online/webp/35/35831463-5d8d-4ef4-be71-a19ec5ef164a/4-750x470.webp,True
222493478,https://kolesa.kz/a/show/222493478?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1307,2026-06-11 01:06:03.031073+03:00,Hyundai,Elantra,"    2023 - н.в. 7 поколение рестайлинг 
",2024,"
                                    Атырау, Атырауская область

                            ","    Седан
",бензин,1.5,44000,"    Вариатор
","    Передний привод
","    Слева
",,"    Да
",28,9500000,222493478.webp,https://kolesa-photos.kcdn.online/webp/5a/5a8d1c6a-33e8-4c47-b498-a1f577a5012b/4-750x470.webp,True
222492293,https://kolesa.kz/a/show/222492293?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1308,2026-06-11 01:06:18.631016+03:00,Hyundai,Elantra,"    2023 - н.в. 7 поколение рестайлинг 
",2024,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,1.5,32533,"    Вариатор
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",26,8200000,222492293.webp,https://kolesa-photos.kcdn.online/webp/d5/d570695e-724c-45fc-87c4-a1f572b1d5dc/8-750x470.webp,True
222302332,https://kolesa.kz/a/show/222302332?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1309,2026-06-11 01:06:34.421280+03:00,Hyundai,Accent,"    2020 - н.в. 5 поколение рестайлинг (YC)
",2022,"
                                    Караганда, Карагандинская область

                            ","    Седан
",бензин,1.4,41000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",10,7700000,222302332.webp,https://kolesa-photos.kcdn.online/webp/c1/c1e792cf-1e8b-4200-836d-a1f168bb424d/1-750x470.webp,True
221800294,https://kolesa.kz/a/show/221800294?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1310,2026-06-11 01:06:47.026362+03:00,Hyundai,Accent,"    2020 - н.в. 5 поколение рестайлинг (YC)
",2020,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,1.6,46000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",53,7800000,221800294.webp,https://kolesa-photos.kcdn.online/webp/d3/d398ce97-2b1b-4c35-b2a0-a1e754e52003/4-750x470.webp,True
216640419,https://kolesa.kz/a/show/216640419?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1311,2026-06-11 01:06:58.885907+03:00,Hyundai,Grandeur,"    2016 - 2019 IG
",2018,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,3.0,180000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",16,10800000,216640419.webp,https://kolesa-photos.kcdn.online/webp/14/14ac8be7-92f3-499c-b971-a182c2f427b5/8-750x470.webp,True
221213533,https://kolesa.kz/a/show/221213533?search_id=ee1289791d137382b84302532a96b660f64fb0ec&search_type=filter&advert_position=1312,2026-06-11 01:07:10.560296+03:00,Hyundai,Tucson,"    2020 - н.в. 4 поколение (NX4)
",2024,"
                                    Тараз, Жамбылская область

                            ","    Кроссовер
",бензин,2.5,45000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",17,14400000,221213533.webp,https://kolesa-photos.kcdn.online/webp/17/17e31224-2c33-446c-8352-a1db68b16b3c/2-750x470.webp,True
