kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
220967877,https://kolesa.kz/a/show/220967877?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=782,2026-06-08 22:29:49.665023+03:00,Kia,Cerato,"    2018 - н.в. 4 поколение (BD/BDM)
",2019,"
                                    Кокшетау, Акмолинская область

                            ","    Седан
",бензин,1.6,131000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",10,7800000,220967877.webp,https://kolesa-photos.kcdn.online/webp/ae/ae63cb92-6bdc-48f7-a12d-a1d696393290/4-750x470.webp,True
220169437,https://kolesa.kz/a/show/220169437?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=783,2026-06-08 22:30:06.310440+03:00,Kia,Sportage,"    2021 - н.в. 5 поколение
",2023,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,2.0,48000,"    Автомат
","    Полный привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",6,13500000,220169437.webp,https://kolesa-photos.kcdn.online/webp/e4/e4e3a624-438c-4c2c-9807-a1c70e1e6743/1-750x470.webp,True
218253267,https://kolesa.kz/a/show/218253267?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=785,2026-06-08 22:30:35.224117+03:00,Kia,Cee'd,"    2010 - 2012 1 поколение рестайлинг
",2011,"
                                    Караганда, Карагандинская область

                            ","    Универсал
",бензин,1.6,307000,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",26,4000000,218253267.webp,https://kolesa-photos.kcdn.online/webp/c4/c41edd0e-462c-4558-9c74-a1a264fabcfa/29-750x470.webp,True
221963116,https://kolesa.kz/a/show/221963116?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=787,2026-06-08 22:31:01.536101+03:00,Kia,Cerato,,2019,"
                                    Алматы, 0

                            ","    Седан
",бензин,2.0,127196,"    Автомат
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",22,8500000,221963116.webp,https://kolesa-photos.kcdn.online/webp/51/51fb680e-bd23-4f24-87a4-a1eadc0ac415/1-750x470.webp,True
222121298,https://kolesa.kz/a/show/222121298?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=788,2026-06-08 22:31:16.578901+03:00,Kia,Rio,"    2011 - 2015 3 поколение (UB)
",2013,"
                                    Кызылорда, Кызылординская область

                            ","    Седан
",бензин,1.6,130000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",8,4500000,222121298.webp,https://kolesa-photos.kcdn.online/webp/dc/dc1f461a-5871-4916-a2fa-a1eda581d5d5/4-750x470.webp,True
222407938,https://kolesa.kz/a/show/222407938?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=789,2026-06-08 22:31:31.494972+03:00,Kia,K5,"    2019 - н.в. 3 поколение
",2021,"
                                    Караганда, Карагандинская область

                            ","    Седан
",бензин,2.0,112000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",7,10800000,222407938.webp,https://kolesa-photos.kcdn.online/webp/3b/3b2c0234-ec61-48bd-9b1d-a1f38e8864ea/2-750x470.webp,True
200812646,https://kolesa.kz/a/show/200812646?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=790,2026-06-08 22:31:45.788953+03:00,Kia,Carnival,"    2023 - н.в. 4 поколение рестайлинг (KA4)
",2025,"
                                    Алматы, Алматинская область

                            ","    Минивэн
",дизель,2.2,2000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",15,31000000,200812646.webp,https://kolesa-photos.kcdn.online/webp/d5/d57359e2-1e37-4c02-ab88-a00c2512d1ae/2-750x470.webp,True
221946618,https://kolesa.kz/a/show/221946618?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=791,2026-06-08 22:32:01.290353+03:00,Kia,K7,"    2016 - 2019 2 поколение
",2018,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.4,216000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",9,9000000,221946618.webp,https://kolesa-photos.kcdn.online/webp/4f/4f5f04b1-b391-4f8c-9589-a1ea9d2bb6bc/1-750x470.webp,True
221897891,https://kolesa.kz/a/show/221897891?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=792,2026-06-08 22:32:16.091155+03:00,Kia,Rio,"    2011 - 2015 3 поколение (UB)
",2014,"
                                    Актобе, Актюбинская область

                            ","    Седан
",бензин,1.6,180000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",25,4900000,221897891.webp,https://kolesa-photos.kcdn.online/webp/fb/fb94e18b-411e-4ba1-b315-a1e964913742/4-750x470.webp,True
214951243,https://kolesa.kz/a/show/214951243?search_id=248ee4e274481311c72a17aa467fd1ed12bce761&search_type=filter&advert_position=793,2026-06-08 22:32:31.793579+03:00,Kia,Seltos,"    2022 - н.в. 1 поколение рестайлинг (SP2)
",2023,"
                                    Караганда, Карагандинская область

                            ","    Кроссовер
",бензин,1.5,34000,"    Вариатор
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",10,9699000,214951243.webp,https://kolesa-photos.kcdn.online/webp/f6/f6b63bf7-7de9-4ea9-b030-a15ea25811bc/16-750x470.webp,True
