kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
216537077,https://kolesa.kz/a/show/216537077?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=481,2026-06-06 19:44:19.833985+03:00,Hyundai,Grandeur,"    2011 - 2016 HG
",2012,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,3.0,160000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",22,8000000,216537077.webp,https://kolesa-photos.kcdn.online/webp/a2/a266e419-a8ec-4a3f-877d-a1807dd2428c/1-750x470.webp,True
221144832,https://kolesa.kz/a/show/221144832?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=482,2026-06-06 19:44:36.298745+03:00,Hyundai,Accent,"    2010 - 2017 4 поколение (RB/RC)
",2013,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,1.6,192124,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",11,4400000,221144832.webp,https://kolesa-photos.kcdn.online/webp/c7/c75f26af-4ee6-4b62-99d9-a1da01236910/2-750x470.webp,True
221438766,https://kolesa.kz/a/show/221438766?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=483,2026-06-06 19:44:48.352182+03:00,Hyundai,Elantra,"    2006 - 2011 4 поколение (HD)
",2008,"
                                    Уральск, Западно-Казахстанская область

                            ","    Седан
",бензин,1.6,350000,"    Механика
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",12,3700000,221438766.webp,https://kolesa-photos.kcdn.online/webp/21/210aaa21-1c74-48d3-8330-a1dfb9c6ff03/2-750x470.webp,True
220114293,https://kolesa.kz/a/show/220114293?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=484,2026-06-06 19:45:02.575242+03:00,Hyundai,Sonata,"    2017 - 2022 7 поколение рестайлинг (LF)
",2018,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.4,76000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",7,6950000,220114293.webp,https://kolesa-photos.kcdn.online/webp/37/37196e09-5040-4e11-b078-a1c62a914f4a/3-750x470.webp,True
221810437,https://kolesa.kz/a/show/221810437?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=485,2026-06-06 19:45:19.029409+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2022,"
                                    Караганда, Карагандинская область

                            ","    Седан
",бензин,2.5,57000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",18,11600000,221810437.webp,https://kolesa-photos.kcdn.online/webp/b1/b1ff08b9-012b-4353-ac99-a1e779e7e7fb/3-750x470.webp,True
221532882,https://kolesa.kz/a/show/221532882?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=486,2026-06-06 19:45:31.536260+03:00,Hyundai,Palisade,"    2018 - 2022 1 поколение
",2021,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.8,91000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",18,20500000,221532882.webp,https://kolesa-photos.kcdn.online/webp/29/29240048-7997-4b0b-b236-a1e1b63de6ad/1-750x470.webp,True
219229964,https://kolesa.kz/a/show/219229964?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=487,2026-06-06 19:45:44.149213+03:00,Hyundai,Santa Fe,"    2020 - н.в. 4 поколение рестайлинг
",2021,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,2.5,49000,"    Робот
","    Передний привод
","    Слева
",,"    Да
",12,16500000,219229964.webp,https://kolesa-photos.kcdn.online/webp/d1/d11ea8b8-f83c-488d-a8a6-a1b45483675a/3-750x470.webp,True
222461135,https://kolesa.kz/a/show/222461135?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=488,2026-06-06 19:45:57.298735+03:00,Hyundai,Sonata,"    2017 - 2022 7 поколение рестайлинг (LF)
",2017,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",газ,2.0,56000,"    Автомат
","    Передний привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",16,9000000,222461135.webp,https://kolesa-photos.kcdn.online/webp/f3/f3922c67-359d-4a48-99af-a1f4f3d10c6a/3-750x470.webp,True
215756900,https://kolesa.kz/a/show/215756900?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=489,2026-06-06 19:46:11.233022+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2021,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.5,100000,"    Робот
","    Передний привод
","    Слева
","
                                        черный 
                                    ","    Да
",8,13000000,215756900.webp,https://kolesa-photos.kcdn.online/webp/ae/ae569ae2-2d9b-422a-8af5-a16fadbbc059/3-750x470.webp,True
211970441,https://kolesa.kz/a/show/211970441?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=490,2026-06-06 19:46:26.581024+03:00,Hyundai,Sonata,"    2017 - 2022 7 поколение рестайлинг (LF)
",2019,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.4,53000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",8,8600000,211970441.webp,https://kolesa-photos.kcdn.online/webp/9d/9db62881-6f51-4ad1-905b-a11b8383af9f/1-750x470.webp,True
222452609,https://kolesa.kz/a/show/222452609?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=491,2026-06-06 19:46:41.457856+03:00,Hyundai,Avante,"    2020 - 2023 7 поколение (CN7)
",2021,"
                                    Атырау, Атырауская область

                            ","    Седан
",бензин,1.6,78000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",7,8500000,222452609.webp,https://kolesa-photos.kcdn.online/webp/02/02b041eb-b3f7-4231-bcf9-a1f4d289ccee/3-750x470.webp,True
192390775,https://kolesa.kz/a/show/192390775?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=492,2026-06-06 19:46:58.021032+03:00,Hyundai,Grandeur,"    2016 - 2019 IG
",2017,"
                                    Алматы, Алматинская область

                            ","    Седан
",газ,3.0,100000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",7,9000000,192390775.webp,https://kolesa-photos.kcdn.online/webp/94/94d91fe5-9b30-4c76-b77e-9f3ce1699f19/1-750x470.webp,True
218044615,https://kolesa.kz/a/show/218044615?search_id=d324398dcade5a77105ad74794aedf07dcb43dcf&search_type=filter&advert_position=493,2026-06-06 19:47:12.679420+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2020,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.0,200000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",9,9499999,218044615.webp,https://kolesa-photos.kcdn.online/webp/de/de0f7492-34b0-4ce1-9bbe-a19e52fdd8a8/2-750x470.webp,True
