kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
217742250,https://kolesa.kz/a/show/217742250?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=681,2026-06-08 18:28:46.245734+03:00,Lexus,RX 350,"    2005 - 2009 2 поколение рестайлинг (U3)
",2009,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.5,170000,"    Автомат
","    Полный привод
","    Слева
","
                                        серебристый металлик
                                    ","    Нет
",14,7000000,217742250.webp,https://kolesa-photos.kcdn.online/webp/29/29e8677a-4ec5-45f0-b103-a198a5179b73/15-750x470.webp,True
214317437,https://kolesa.kz/a/show/214317437?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=682,2026-06-08 18:29:02.555214+03:00,Lexus,RX 350,"    2015 - 2019 4 поколение (L2)
",2017,"
                                    Шымкент, Туркестанская область

                            ","    Кроссовер
",бензин,3.5,104190,"    Автомат
","    Передний привод
","    Слева
","
                                        черный 
                                    ","    Да
",24,13480000,214317437.webp,https://kolesa-photos.kcdn.online/webp/eb/eb808504-cde3-4a06-bb8f-a14ff9f3cde6/3-750x470.webp,True
207121181,https://kolesa.kz/a/show/207121181?fromUserSearch=1&search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=683,2026-06-08 18:29:15.220633+03:00,Lexus,RX 350,"    2012 - 2015 3 поколение рестайлинг (L1)
",2013,"
                                    Шымкент, Туркестанская область

                            ","    Кроссовер
",бензин,3.5,186413,"    Автомат
","    Полный привод
","    Слева
","
                                        белый 
                                    ","    Да
",26,9860000,207121181.webp,https://kolesa-photos.kcdn.online/webp/61/61b8901e-78b1-4c44-94ee-a0a4da6c3ff4/8-750x470.webp,True
215623869,https://kolesa.kz/a/show/215623869?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=684,2026-06-08 18:29:30.955317+03:00,Lexus,RX 330,"    2003 - 2006 2 поколение (U3)
",2004,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.3,353478,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",3,10000000,215623869.webp,https://kolesa-photos.kcdn.online/webp/11/115edf9e-46ed-469a-aafc-a16cad1cbcc6/2-750x470.webp,True
206170501,https://kolesa.kz/a/show/206170501?fromUserSearch=1&search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=686,2026-06-08 18:29:57.855039+03:00,Lexus,NX 200t,"    2014 - 2017 1 поколение (Z1)
",2017,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,2.0,186753,"    Автомат
","    Передний привод
","    Слева
","
                                        черный 
                                    ","    Да
",27,9990000,206170501.webp,https://kolesa-photos.kcdn.online/webp/7f/7fa66c51-19ee-402d-9fc6-a08bcd907cdc/1-750x470.webp,True
211113763,https://kolesa.kz/a/show/211113763?fromUserSearch=1&search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=687,2026-06-08 18:30:09.897680+03:00,Lexus,RX 350,"    2008 - 2012 3 поколение (L1)
",2009,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",газ-бензин,3.5,279693,"    Автомат
","    Полный привод
","    Слева
","
                                        белый 
                                    ","    Да
",28,8320000,211113763.webp,https://kolesa-photos.kcdn.online/webp/27/276d9479-4f6b-4ca5-b50a-a1060c132705/17-750x470.webp,True
219047068,https://kolesa.kz/a/show/219047068?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=689,2026-06-08 18:30:37.737384+03:00,Lexus,RX 350,"    2012 - 2015 3 поколение рестайлинг (L1)
",2012,"
                                    Актобе, Актюбинская область

                            ","    Кроссовер
",бензин,3.5,108000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",24,13300000,219047068.webp,https://kolesa-photos.kcdn.online/webp/95/9586c5b8-13f1-4c48-8e9b-a1b0f5749878/2-750x470.webp,True
217767867,https://kolesa.kz/a/show/217767867?fromUserSearch=1&search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=690,2026-06-08 18:30:53.263384+03:00,Lexus,RX 350,"    2005 - 2009 2 поколение рестайлинг (U3)
",2006,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.5,228302,"    Автомат
","    Полный привод
","    Слева
","
                                        жёлтый 
                                    ","    Да
",22,6220000,217767867.webp,https://kolesa-photos.kcdn.online/webp/25/257b1704-91be-4d35-9edb-a198f8bb8324/2-750x470.webp,True
206021821,https://kolesa.kz/a/show/206021821?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=691,2026-06-08 18:31:05.714851+03:00,Lexus,GX 460,"    2013 - н.в. 2 поколение рестайлинг (URJ15/GRJ15)
",2017,"
                                    Шымкент, Туркестанская область

                            ","    Внедорожник
",бензин,4.6,71112,"    Автомат
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",25,15200000,206021821.webp,https://kolesa-photos.kcdn.online/webp/0a/0a1d7e2a-9e04-490d-8aa5-a088d449cd40/1-750x470.webp,True
220971844,https://kolesa.kz/a/show/220971844?fromUserSearch=1&search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=692,2026-06-08 18:31:17.706659+03:00,Lexus,RX 330,"    2005 - 2009 2 поколение рестайлинг (U3)
",2005,"
                                    Шымкент, Туркестанская область

                            ","    Кроссовер
",газ-бензин,3.3,283539,"    Автомат
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",25,5120000,220971844.webp,https://kolesa-photos.kcdn.online/webp/13/1339c73f-3591-4b8d-b8e3-a1d6a71581f4/15-750x470.webp,True
218621508,https://kolesa.kz/a/show/218621508?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=693,2026-06-08 18:31:31.734513+03:00,Lexus,NX 200,"    2017 - н.в. 1 поколение рестайлинг (Z1)
",2021,"
                                    Атырау, Атырауская область

                            ","    Кроссовер
",бензин,2.0,36976,"    Вариатор
","    Полный привод
","    Слева
",,"    Да
",23,17400000,218621508.webp,https://kolesa-photos.kcdn.online/webp/8a/8a9c06cf-e12b-4ddf-a349-a1a8bf47669b/4-750x470.webp,True
220263395,https://kolesa.kz/a/show/220263395?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=694,2026-06-08 18:31:45.166300+03:00,Lexus,GS 300,"    2004 - 2007 3 поколение (S19)
",2006,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,3.0,264265,"    Автомат
","    Задний привод
","    Слева
",,"    Да
",20,4990000,220263395.webp,https://kolesa-photos.kcdn.online/webp/7b/7b60e599-2a05-4587-b974-a1c8f7875750/12-750x470.webp,True
220600467,https://kolesa.kz/a/show/220600467?search_id=24b54b93ad8e6e1901aa954e6fc03acbff10fd9a&search_type=filter&advert_position=695,2026-06-08 18:32:00.541261+03:00,Lexus,RX 330,"    2003 - 2006 2 поколение (U3)
",2004,"
                                    Караганда, Карагандинская область

                            ","    Кроссовер
",бензин,3.3,401311,"    Автомат
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",22,5680000,220600467.webp,https://kolesa-photos.kcdn.online/webp/85/856b8d02-1d1a-4688-ae23-a1cf50d75996/1-750x470.webp,True
