kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
217751177,https://kolesa.kz/a/show/217751177?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=262,2026-06-06 02:46:29.020956+03:00,Mercedes-Benz,G 550,"    2012 - 2015 W463 [2-й рестайлинг]
",2013,"
                                    Актау, Мангистауская область

                            ","    Внедорожник
",бензин,5.5,300000,"    Автомат
","    Полный привод
","    Слева
","
                                        золотистый 
                                    ","    Да
",2,8000000,217751177.webp,https://kolesa-photos.kcdn.online/webp/65/6592eded-4e71-455c-bb88-a198c359fe37/1-750x470.webp,True
222393249,https://kolesa.kz/a/show/222393249?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=263,2026-06-06 02:46:35.301932+03:00,Mercedes-Benz,E 300,"    2016 - 2020 W213/S213/C238/A238
",2019,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,2.0,42000,"    Автомат
","    Полный привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",30,19999999,222393249.webp,https://kolesa-photos.kcdn.online/webp/19/1978352f-e5f0-47bf-a75a-a1f356b504f0/1-750x470.webp,True
175030787,https://kolesa.kz/a/show/175030787?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=264,2026-06-06 02:46:44.866170+03:00,Mercedes-Benz,GL 450,"    2006 - 2009 X164
",2008,"
                                    Костанай, Костанайская область

                            ","    Внедорожник
",бензин,4.7,115000,"    Автомат
","    Полный привод
","    Слева
","
                                        черный 
                                    ","    Да
",16,9000000,175030787.webp,https://kolesa-photos.kcdn.online/webp/b6/b660a4f3-f986-4cf1-9916-9ce3f4042058/4-750x470.webp,True
185280097,https://kolesa.kz/a/show/185280097?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=265,2026-06-06 02:46:51.175620+03:00,Mercedes-Benz,S 320,"    1994 - 1996 W140/C140 рестайлинг
",1995,"
                                    Караганда, Карагандинская область

                            ","    Седан
",бензин,3.2,451000,"    Автомат
","    Задний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",15,3950000,185280097.webp,https://kolesa-photos.kcdn.online/webp/15/153459f4-8c95-4620-9992-9e94b80688a3/113-750x470.webp,True
222324369,https://kolesa.kz/a/show/222324369?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=266,2026-06-06 02:46:57.648855+03:00,Mercedes-Benz,G 500,"    1990 - 2006 W463
",2003,"
                                    Талдыкорган, Жетысуская область

                            ","    Внедорожник
",бензин,5.0,298000,"    Автомат
","    Полный привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",13,13700000,222324369.webp,https://kolesa-photos.kcdn.online/webp/cd/cdef570a-1e38-4dd8-bb6a-a1f1b1943db2/1-750x470.webp,True
222285580,https://kolesa.kz/a/show/222285580?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=267,2026-06-06 02:47:06.108619+03:00,Mercedes-Benz,GL 63 AMG,"    2012 - 2016 X166
",2014,"
                                    Алматы, Алматинская область

                            ","    Внедорожник
",бензин,5.5,120000,"    Автомат
","    Полный привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",13,26100000,222285580.webp,https://kolesa-photos.kcdn.online/webp/b3/b38607f8-666b-4284-84fc-a1f128b9a30e/7-750x470.webp,True
221699673,https://kolesa.kz/a/show/221699673?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=268,2026-06-06 02:47:13.519721+03:00,Mercedes-Benz,S 500,"    2005 - 2009 W221
",2006,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,5.5,280000,"    Автомат
","    Задний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",43,9000000,221699673.webp,https://kolesa-photos.kcdn.online/webp/9a/9a17daab-e559-4106-a8bb-a1e538a9c066/2-750x470.webp,True
222224030,https://kolesa.kz/a/show/222224030?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=269,2026-06-06 02:47:25.805049+03:00,Mercedes-Benz,G 63 AMG,"    2012 - 2015 W463 [2-й рестайлинг]
",2014,"
                                    Астана, Акмолинская область

                            ","    Внедорожник
",бензин,5.5,86000,"    Автомат
","    Полный привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",7,36000000,222224030.webp,https://kolesa-photos.kcdn.online/webp/0e/0ee4d776-a803-459b-b1b3-a1efb173a2a7/3-750x470.webp,True
221421319,https://kolesa.kz/a/show/221421319?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=271,2026-06-06 02:47:40.947243+03:00,Mercedes-Benz,Sprinter,"    2006 - 2018 W906
",2008,"
                                    Алматы, Алматинская область

                            ","    Микроавтобус
",газ-бензин,4.3,600,"    Механика
","    Задний привод
","    Слева
","
                                        белый 
                                    ","    Да
",8,9000000,221421319.webp,https://kolesa-photos.kcdn.online/webp/c7/c783cb8a-f11f-4f13-86b8-a1df76df64ab/2-750x470.webp,True
205354635,https://kolesa.kz/a/show/205354635?search_id=c83598753539831152e8d9462431ea77117194ab&search_type=filter&advert_position=273,2026-06-06 02:47:56.919357+03:00,Mercedes-Benz,CLA 45 AMG,"    2013 - 2016 C117
",2014,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,2.0,148000,"    Робот
","    Полный привод
","    Слева
",,"    Да
",9,12000000,205354635.webp,https://kolesa-photos.kcdn.online/webp/91/91086b3c-54e0-4479-bcbd-a078de6707d4/4-750x470.webp,True
