kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
221631953,https://kolesa.kz/a/show/221631953?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1382,2026-06-11 14:23:05.362129+03:00,Toyota,Camry,"    2017 - 2021 XV70
",2018,"
                                    Уральск, Западно-Казахстанская область

                            ","    Седан
",бензин,2.5,160000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",12,11500000,221631953.webp,https://kolesa-photos.kcdn.online/webp/b4/b4b693ad-d801-4e79-aa53-a1e3a870730b/4-750x470.webp,True
221631202,https://kolesa.kz/a/show/221631202?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1383,2026-06-11 14:23:20.029128+03:00,Toyota,Land Cruiser,"    2021 - н.в. J300
",2022,"
                                    Алматы, Алматинская область

                            ","    Внедорожник
",дизель,3.3,90000,"    Автомат
","    Полный привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",17,48500000,221631202.webp,https://kolesa-photos.kcdn.online/webp/9a/9a0a370a-0788-4a4b-9402-a1e3a5a7837e/16-750x470.webp,True
222691425,https://kolesa.kz/a/show/222691425?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1385,2026-06-11 14:23:46.053799+03:00,Toyota,Camry,"    2000 - 2001 XV20 рестайлинг (V25)
",2000,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,2.2,370000,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",15,3400000,222691425.webp,https://kolesa-photos.kcdn.online/webp/58/58e072a2-b940-487f-abeb-a1f9c0f959ac/1-750x470.webp,True
221094328,https://kolesa.kz/a/show/221094328?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1386,2026-06-11 14:24:00.565213+03:00,Toyota,Previa,"    2006 - н.в. XR50 (R2/R5)
",2008,"
                                    Астана, Акмолинская область

                            ","    Минивэн
",бензин,2.4,4004,"    Автомат
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",6,6850000,221094328.webp,https://kolesa-photos.kcdn.online/webp/15/1533085f-1ae9-4b8b-87aa-a1d91261004c/3-750x470.webp,True
221571292,https://kolesa.kz/a/show/221571292?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1387,2026-06-11 14:24:14.230976+03:00,Toyota,Tundra,"    2009 - 2013 2 поколение рестайлинг (K5/K6)
",2010,"
                                    Риддер, Восточно-Казахстанская область

                            ","    Пикап
",бензин,5.7,114600,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",11,25000000,221571292.webp,https://kolesa-photos.kcdn.online/webp/e6/e6f9b590-cb0d-4a19-9a21-a1e2d48d616c/2-750x470.webp,True
221522084,https://kolesa.kz/a/show/221522084?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1388,2026-06-11 14:24:29.821957+03:00,Toyota,Camry,"    2017 - 2021 XV70
",2019,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,2.5,60000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный 
                                    ","    Да
",5,12600000,221522084.webp,https://kolesa-photos.kcdn.online/webp/92/92053383-6ea2-44a3-a864-a1e18dfa9db3/1-750x470.webp,True
217246418,https://kolesa.kz/a/show/217246418?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1389,2026-06-11 14:24:44.495558+03:00,Toyota,Camry,"    2011 - 2014 XV50
",2014,"
                                    Актау, Мангистауская область

                            ","    Седан
",бензин,2.5,244416,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",8,8150000,217246418.webp,https://kolesa-photos.kcdn.online/webp/9f/9f781e6d-ffae-4fbe-829b-a18f43b370de/2-750x470.webp,True
222684637,https://kolesa.kz/a/show/222684637?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1390,2026-06-11 14:24:59.202601+03:00,Toyota,Crown,"    2003 - 2008 S180 (CRS/JZS/GRS18/UZS)
",2005,"
                                    Петропавловск, Северо-Казахстанская область

                            ","    Седан
",бензин,3.0,184000,"    Автомат
","    Задний привод
","    Справа
","
                                        серебристый 
                                    ","    Да
",30,6800000,222684637.webp,https://kolesa-photos.kcdn.online/webp/e4/e44c3724-12c9-44cb-ba83-a1f9a9306772/2-750x470.webp,True
216430512,https://kolesa.kz/a/show/216430512?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1391,2026-06-11 14:25:12.178370+03:00,Toyota,Land Cruiser Prado,"    2013 - 2017 J150 рестайлинг
",2017,"
                                    Актау, Мангистауская область

                            ","    Внедорожник
",бензин,4.0,71700,"    Автомат
","    Полный привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",28,26200000,216430512.webp,https://kolesa-photos.kcdn.online/webp/ab/ab30617d-2097-4592-ac7b-a17e3a339898/2-750x470.webp,True
220195767,https://kolesa.kz/a/show/220195767?search_id=d8ff8185d0d1b2ef779737ce00fa942894a8d9a6&search_type=filter&advert_position=1393,2026-06-11 14:25:39.374650+03:00,Toyota,Camry,"    2011 - 2014 XV50
",2014,"
                                    Актау, Мангистауская область

                            ","    Седан
",бензин,2.5,147000,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",17,5600000,220195767.webp,https://kolesa-photos.kcdn.online/webp/72/72946d09-9c81-40e0-a2dc-a1c767b47ad4/19-750x470.webp,True
