kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
221263926,https://kolesa.kz/a/show/221263926?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=102,2026-06-06 01:18:01.522095+03:00,BMW,530,"    1988 - 1996 E34
",1990,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,3.0,222222,"    Механика
","    Задний привод
","    Слева
",,"    Да
",10,3000000,221263926.webp,https://kolesa-photos.kcdn.online/webp/9a/9a3b57ef-982d-4194-875e-a1dcafc89b62/3-750x470.webp,True
218413253,https://kolesa.kz/a/show/218413253?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=103,2026-06-06 01:18:08.035457+03:00,BMW,530,"    2007 - 2010 E60/E61 рестайлинг
",2007,"
                                    Усть-Каменогорск, Восточно-Казахстанская область

                            ","    Седан
",бензин,3.0,245000,"    Автомат
","    Полный привод
","    Слева
","
                                        синий металлик
                                    ","    Да
",22,7500000,218413253.webp,https://kolesa-photos.kcdn.online/webp/ca/ca857d0d-0f79-4fab-b637-a1a4f101c70e/3-750x470.webp,True
218368184,https://kolesa.kz/a/show/218368184?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=106,2026-06-06 01:18:29.556169+03:00,BMW,540,"    2016 - 2020 G30
",2017,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,3.0,130000,"    Автомат
","    Задний привод
","    Слева
","
                                        серый 
                                    ","    Да
",34,15500000,218368184.webp,https://kolesa-photos.kcdn.online/webp/74/74e3ee58-5221-41a0-bfd0-a1a46281920b/7-750x470.webp,True
219583552,https://kolesa.kz/a/show/219583552?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=107,2026-06-06 01:18:36.504136+03:00,BMW,X7,"    2018 - н.в. G07
",2022,"
                                    Шымкент, Туркестанская область

                            ","    Кроссовер
",бензин,3.0,43000,"    Автомат
","    Полный привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",14,48500000,219583552.webp,https://kolesa-photos.kcdn.online/webp/b1/b13340b1-baf2-45a0-9945-a1bb468dd99c/3-750x470.webp,True
216083842,https://kolesa.kz/a/show/216083842?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=108,2026-06-06 01:18:45.848434+03:00,BMW,X6,"    2012 - 2014 E71 рестайлинг (E71/E72)
",2013,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.0,107000,"    Автомат
","    Полный привод
","    Слева
","
                                        бронза металлик
                                    ","    Да
",27,14000000,216083842.webp,https://kolesa-photos.kcdn.online/webp/8c/8ca946ec-952b-4f7e-bc28-a176a92f812f/27-750x470.webp,True
221790699,https://kolesa.kz/a/show/221790699?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=111,2026-06-06 01:19:05.688900+03:00,BMW,535,"    2013 - 2017 F10/F11/F07 рестайлинг
",2016,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,3.0,120000,"    Автомат
","    Задний привод
","    Слева
",,"    Да
",19,14200000,221790699.webp,https://kolesa-photos.kcdn.online/webp/5d/5d0c1e9f-38d7-464b-8b45-a1e72d66fde7/4-750x470.webp,True
221609083,https://kolesa.kz/a/show/221609083?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=112,2026-06-06 01:19:14.849409+03:00,BMW,X5,"    2013 - 2018 F15 (F15/F85)
",2017,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.0,181000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",0,17000000,221609083.webp,https://kolesa-photos.kcdn.online/webp/76/76e5a388-804d-4ee3-9e8c-a1e35e8aae1e/1-750x470.webp,True
221563264,https://kolesa.kz/a/show/221563264?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=113,2026-06-06 01:19:22.279884+03:00,BMW,520,"    1995 - 2000 E39
",1996,"
                                    Павлодар, Павлодарская область

                            ","    Седан
",бензин,2.0,450000,"    Механика
","    Задний привод
","    Слева
",,"    Да
",13,3000000,221563264.webp,https://kolesa-photos.kcdn.online/webp/9a/9afbfb57-7988-4711-a486-a1e2b8c32513/2-750x470.webp,True
221236840,https://kolesa.kz/a/show/221236840?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=114,2026-06-06 01:19:29.478233+03:00,BMW,535,"    2013 - 2017 F10/F11/F07 рестайлинг
",2014,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,3.0,180000,"    Автомат
","    Полный привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",40,12900000,221236840.webp,https://kolesa-photos.kcdn.online/webp/c9/c970f4f0-0b3a-46da-878d-a1dbc4df2dc3/1-750x470.webp,True
221725789,https://kolesa.kz/a/show/221725789?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=117,2026-06-06 01:19:51.205330+03:00,BMW,320,"    2001 - 2006 E46 рестайлинг
",2004,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.0,188000,"    Автомат
","    Задний привод
","    Слева
","
                                        синий металлик
                                    ","    Да
",17,3850000,221725789.webp,https://kolesa-photos.kcdn.online/webp/ed/ed33649b-be1a-4ca4-91c3-a1e592f3f6d0/4-750x470.webp,True
221229081,https://kolesa.kz/a/show/221229081?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=118,2026-06-06 01:19:57.095501+03:00,BMW,328,"    1998 - 2003 E46
",2000,"
                                    Астана, Акмолинская область

                            ","    Купе
",бензин,2.8,142000,"    Автомат
","    Задний привод
","    Слева
","
                                        серый 
                                    ","    Да
",9,4700000,221229081.webp,https://kolesa-photos.kcdn.online/webp/8e/8ec249ee-acd0-4575-950c-a1db9dd0417a/4-750x470.webp,True
221405447,https://kolesa.kz/a/show/221405447?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=119,2026-06-06 01:20:04.124389+03:00,BMW,X7,"    2018 - н.в. G07
",2022,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,3.0,70000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",39,47000000,221405447.webp,https://kolesa-photos.kcdn.online/webp/67/6732acd7-b337-485e-ab1f-a1df4227b55b/1-750x470.webp,True
222199303,https://kolesa.kz/a/show/222199303?search_id=4612a0b99785e50364bdadb435c77da191ebe8b0&search_type=filter&advert_position=120,2026-06-06 01:20:13.326757+03:00,BMW,X5,"    2018 - н.в. G05
",2021,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,3.0,86620,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",27,31000000,222199303.webp,https://kolesa-photos.kcdn.online/webp/2b/2bebc1c9-cbec-406a-ac36-a1ef59fa2742/2-750x470.webp,True
222321477,https://kolesa.kz/a/show/222321477?search_id=608e519aa3fb73b82cdc4f321ee9fd4efed755d6&search_type=filter&advert_position=121,2026-06-06 01:20:26.205631+03:00,BMW,X5,"    2018 - н.в. G05
",2022,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,3.0,52000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",55,37000000,222321477.webp,https://kolesa-photos.kcdn.online/webp/94/94ce51d9-3d9a-428f-8e2d-a1f1a730fa56/3-750x470.webp,True
