kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
219120179,https://kolesa.kz/a/show/219120179?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=201,2026-06-06 00:19:45.227200+03:00,Hyundai,Santa Fe,"    2023 - н.в. 5 поколение
",2025,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,2.5,5900,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",8,21200000,219120179.webp,https://kolesa-photos.kcdn.online/webp/ba/ba87fc7b-4f28-4fd5-a545-a1b26d446ded/3-750x470.webp,False
222409701,https://kolesa.kz/a/show/222409701?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=202,2026-06-06 00:19:53.052405+03:00,Hyundai,Grandeur,"    2011 - 2016 HG
",2011,"
                                    Туркестан, Туркестанская область

                            ","    Седан
",бензин,3.0,133704,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",11,8500000,222409701.webp,https://kolesa-photos.kcdn.online/webp/e9/e91148d1-660c-472c-8844-a1f394ce8de5/2-750x470.webp,True
222407185,https://kolesa.kz/a/show/222407185?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=203,2026-06-06 00:20:01.592021+03:00,Hyundai,Tucson,"    2023 - н.в. 4 поколение рестайлинг (NX4)
",2024,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,2.5,41000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",15,13500000,222407185.webp,https://kolesa-photos.kcdn.online/webp/3d/3d1a4394-fbfd-42fb-bc64-a1f38c05996e/2-750x470.webp,True
221329698,https://kolesa.kz/a/show/221329698?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=204,2026-06-06 00:20:10.984285+03:00,Hyundai,Santa Fe,"    2018 - 2021 4 поколение (TM/TMA)
",2020,"
                                    Уральск, Западно-Казахстанская область

                            ","    Кроссовер
",бензин,2.4,120000,"    Автомат
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",21,12000000,221329698.webp,https://kolesa-photos.kcdn.online/webp/33/33c208a3-7931-49e8-a1fd-a1dd8ffa8dac/3-750x470.webp,True
222388194,https://kolesa.kz/a/show/222388194?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=206,2026-06-06 00:20:27.493417+03:00,Hyundai,Santa Fe,"    2020 - н.в. 4 поколение рестайлинг
",2023,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,2.5,81000,"    Автомат
","    Полный привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",5,14500000,222388194.webp,https://kolesa-photos.kcdn.online/webp/4d/4d0dc410-32a4-4689-9eca-a1f340cf64c9/4-750x470.webp,True
200929115,https://kolesa.kz/a/show/200929115?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=207,2026-06-06 00:20:36.267163+03:00,Hyundai,Grandeur,"    2011 - 2016 HG
",2014,"
                                    Астана, Акмолинская область

                            ","    Седан
",газ,3.0,190000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",13,6600000,200929115.webp,https://kolesa-photos.kcdn.online/webp/fc/fce0db3b-8581-4555-930a-a00e8d14c97a/19-750x470.webp,True
218252202,https://kolesa.kz/a/show/218252202?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=208,2026-06-06 00:20:42.078854+03:00,Hyundai,Elantra,"    2015 - 2020 6 поколение (AD/ADA)
",2016,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.0,100000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",18,6200000,218252202.webp,https://kolesa-photos.kcdn.online/webp/36/36e498e0-5d01-44a2-9f6e-a1a2617a8b58/1-750x470.webp,True
222410680,https://kolesa.kz/a/show/222410680?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=209,2026-06-06 00:20:47.425775+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2023,"
                                    Кокшетау, Акмолинская область

                            ","    Седан
",бензин,2.0,25000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",88,10600000,222410680.webp,https://kolesa-photos.kcdn.online/webp/02/028a0d3f-ef50-4d52-8f7d-a1f3987904eb/4-750x470.webp,True
220609128,https://kolesa.kz/a/show/220609128?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=210,2026-06-06 00:20:54.249603+03:00,Hyundai,Tucson,"    2018 - 2021 3 поколение рестайлинг (TL/TLE)
",2021,"
                                    Павлодар, Павлодарская область

                            ","    Кроссовер
",бензин,2.0,40200,"    Автомат
","    Полный привод
","    Слева
","
                                        синий металлик
                                    ","    Да
",19,11500000,220609128.webp,https://kolesa-photos.kcdn.online/webp/3d/3dbab89b-a250-4f6d-9580-a1cf6b1c38e2/2-750x470.webp,True
222104055,https://kolesa.kz/a/show/222104055?search_id=28893131ceea3a984abda028b96ba2f2f0701f87&search_type=filter&advert_position=211,2026-06-06 00:21:02.907084+03:00,Hyundai,Palisade,"    2022 - н.в. 1 поколение рестайлинг
",2024,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,3.8,65000,"    Автомат
","    Полный привод
","    Слева
",,"    Да
",10,21500000,222104055.webp,https://kolesa-photos.kcdn.online/webp/b6/b66a3def-eff7-4eee-85f0-a1ed6fd7167e/3-750x470.webp,True
