kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
170787270,https://kolesa.kz/a/show/170787270?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1181,2026-06-11 00:22:45.989249+03:00,Hyundai,Santa Fe,"    2020 - н.в. 4 поколение рестайлинг
",2021,"
                                    Астана, Акмолинская область

                            ","    Кроссовер
",бензин,2.5,52000,"    Автомат
","    Полный привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",3,16000000,170787270.webp,https://kolesa-photos.kcdn.online/webp/63/63e9a309-54c4-423e-b53f-9c18667f7745/1-750x470.webp,True
218288813,https://kolesa.kz/a/show/218288813?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1183,2026-06-11 00:23:12.646638+03:00,Hyundai,Elantra,"    2023 - н.в. 7 поколение рестайлинг 
",2024,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,1.5,26000,"    Вариатор
","    Передний привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",15,8300000,218288813.webp,https://kolesa-photos.kcdn.online/webp/3d/3d91cf02-9317-4bfe-935c-a1a2daa808e3/3-750x470.webp,True
220460311,https://kolesa.kz/a/show/220460311?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1184,2026-06-11 00:23:24.572074+03:00,Hyundai,Santa Fe,"    2023 - н.в. 5 поколение
",2024,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,2.5,24121,"    Робот
","    Полный привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",25,20800000,220460311.webp,https://kolesa-photos.kcdn.online/webp/7d/7d49fcb7-9928-4f4b-924d-a1cceae5c024/13-750x470.webp,True
214217527,https://kolesa.kz/a/show/214217527?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1185,2026-06-11 00:23:41.188106+03:00,Hyundai,Creta,"    2015 - 2019 1 поколение (GS/GC)
",2017,"
                                    Петропавловск, Северо-Казахстанская область

                            ","    Кроссовер
",бензин,1.6,74500,"    Автомат
","    Передний привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",7,7500000,214217527.webp,https://kolesa-photos.kcdn.online/webp/66/66855432-d668-417a-a5d9-a14dd7612539/2-750x470.webp,True
222803889,https://kolesa.kz/a/show/222803889?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1187,2026-06-11 00:24:08.585162+03:00,Hyundai,Sonata,"    2019 - н.в. 8 поколение (DN8)
",2020,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,1.6,107000,"    Автомат
","    Передний привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",48,9500000,222803889.webp,https://kolesa-photos.kcdn.online/webp/b9/b96dc278-e104-4a5a-a0b3-a1fc89b278d8/4-750x470.webp,True
222622098,https://kolesa.kz/a/show/222622098?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1188,2026-06-11 00:24:23.484303+03:00,Hyundai,Bayon,"    2021 - н.в. 1 поколение
",2023,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,1.6,74189,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",21,7190000,222622098.webp,https://kolesa-photos.kcdn.online/webp/02/02d2c701-d09a-43d6-9ea4-a1f8b22eaf5e/1-750x470.webp,True
222603584,https://kolesa.kz/a/show/222603584?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1189,2026-06-11 00:24:35.517582+03:00,Hyundai,Creta,"    2019 - 2021 1 поколение рестайлинг (GS/GC)
",2021,"
                                    Усть-Каменогорск, Восточно-Казахстанская область

                            ","    Кроссовер
",бензин,2.0,56090,"    Автомат
","    Полный привод
","    Слева
","
                                        белый 
                                    ","    Да
",12,9500000,222603584.webp,https://kolesa-photos.kcdn.online/webp/f1/f16bd542-f9b5-4fb0-a513-a1f7b107c192/4-750x470.webp,True
222577474,https://kolesa.kz/a/show/222577474?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1190,2026-06-11 00:24:49.901929+03:00,Hyundai,Accent,"    2020 - н.в. 5 поколение рестайлинг (YC)
",2021,"
                                    Павлодар, Павлодарская область

                            ","    Седан
",бензин,1.6,112000,"    Автомат
","    Передний привод
","    Слева
","
                                        бежевый металлик
                                    ","    Да
",6,7500000,222577474.webp,https://kolesa-photos.kcdn.online/webp/4b/4ba564dd-7a4c-4fab-b575-a1f759048aac/2-750x470.webp,True
222570903,https://kolesa.kz/a/show/222570903?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1191,2026-06-11 00:25:06.893743+03:00,Hyundai,Accent,"    2020 - н.в. 5 поколение рестайлинг (YC)
",2021,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,1.4,78325,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",18,6400000,222570903.webp,https://kolesa-photos.kcdn.online/webp/e3/e3a8ec59-e23d-4354-ae89-a1f73fc1c6d1/4-750x470.webp,True
222156163,https://kolesa.kz/a/show/222156163?search_id=702d55e985c5b2bcd8f78768095f4a173123ac3e&search_type=filter&advert_position=1192,2026-06-11 00:25:22.462604+03:00,Hyundai,Palisade,"    2024 - н.в. 2 поколение
",2025,"
                                    Алматы, Алматинская область

                            ","    Кроссовер
",бензин,2.5,19500,"    Автомат
","    Полный привод
","    Слева
","
                                        белый 
                                    ","    Да
",11,33500000,222156163.webp,https://kolesa-photos.kcdn.online/webp/38/388838ef-a630-4a2c-bf7e-a1eeb82be938/1-750x470.webp,True
