kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
189192710,https://kolesa.kz/a/show/189192710?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=801,2026-06-08 23:03:58.674791+03:00,Audi,A6 allroad,"    2006 - 2008 C6
",2007,"
                                    Астана, Акмолинская область

                            ","    Универсал
",бензин,3.2,265000,"    Автомат
","    Полный привод
","    Слева
","
                                        черный металлик
                                    ","    Да
",9,5000000,189192710.webp,https://kolesa-photos.kcdn.online/webp/e4/e4f84437-4225-4cc3-a8b6-9ef2091f6473/2-750x470.webp,True
222569088,https://kolesa.kz/a/show/222569088?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=802,2026-06-08 23:04:12.000920+03:00,Audi,A6,"    2014 - 2018 C7 рестайлинг
",2017,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,2.0,153500,"    Робот
","    Полный привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",25,14000000,222569088.webp,https://kolesa-photos.kcdn.online/webp/82/82731501-b2e3-402e-b1df-a1f738607789/4-750x470.webp,True
211898629,https://kolesa.kz/a/show/211898629?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=803,2026-06-08 23:04:27.889342+03:00,Audi,A6,"    2014 - 2018 C7 рестайлинг
",2017,"
                                    Семей, Абайская область

                            ","    Седан
",бензин,2.0,100500,"    Робот
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",24,14200000,211898629.webp,https://kolesa-photos.kcdn.online/webp/15/15711e9b-250c-4343-921d-a119b5c4cb04/2-750x470.webp,True
220788086,https://kolesa.kz/a/show/220788086?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=804,2026-06-08 23:04:41.034951+03:00,Audi,100,"    1990 - 1994 4 поколение (C4)
",1992,"
                                    Тараз, Жамбылская область

                            ","    Седан
",бензин,2.6,192966,"    Механика
","    Передний привод
","    Слева
","
                                        зеленый металлик
                                    ","    Да
",15,2000000,220788086.webp,https://kolesa-photos.kcdn.online/webp/04/0472481f-de6f-49a2-9670-a1d2ee8fc294/1-750x470.webp,True
203256118,https://kolesa.kz/a/show/203256118?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=805,2026-06-08 23:04:56.362383+03:00,Audi,TT,"    1998 - 2003 1 поколение (8N)
",2002,"
                                    Алматы, Алматинская область

                            ","    Купе
",бензин,1.8,225000,"    Механика
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",4,3800000,203256118.webp,https://kolesa-photos.kcdn.online/webp/34/34a6c04b-ff7a-4fee-a758-a046d582d2a9/2-750x470.webp,True
222569356,https://kolesa.kz/a/show/222569356?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=807,2026-06-08 23:05:23.081603+03:00,Audi,A6,"    1997 - 2001 C5
",1997,"
                                    Семей, Абайская область

                            ","    Седан
",бензин,2.4,500000,"    Автомат
","    Передний привод
","    Слева
","
                                        зеленый металлик
                                    ","    Да
",3,2700000,222569356.webp,https://kolesa-photos.kcdn.online/webp/2a/2a9513c0-b9b6-44cb-9547-a1f739608152/2-750x470.webp,True
219555348,https://kolesa.kz/a/show/219555348?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=808,2026-06-08 23:05:34.989966+03:00,Audi,A6,"    2001 - 2005 C5 рестайлинг
",2004,"
                                    Актобе, Актюбинская область

                            ","    Универсал
",бензин,2.7,310000,"    Автомат
","    Полный привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",8,2400000,219555348.webp,https://kolesa-photos.kcdn.online/webp/c0/c03af268-5268-4342-831e-a1badde98d92/3-750x470.webp,True
222568675,https://kolesa.kz/a/show/222568675?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=809,2026-06-08 23:05:50.897050+03:00,Audi,A6,"    1997 - 2001 C5
",1997,"
                                    Уральск, Западно-Казахстанская область

                            ","    Седан
",бензин,2.8,400000,"    Механика
","    Передний привод
","    Слева
","
                                        белый 
                                    ","    Да
",8,2000000,222568675.webp,https://kolesa-photos.kcdn.online/webp/1e/1ef50379-528d-4d9e-ac7a-a1f736d21bea/3-750x470.webp,True
222568936,https://kolesa.kz/a/show/222568936?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=810,2026-06-08 23:06:03.796322+03:00,Audi,100,"    1990 - 1994 4 поколение (C4)
",1991,"
                                    Тараз, Жамбылская область

                            ","    Седан
",газ-бензин,2.8,400000,"    Механика
","    Передний привод
","    Слева
","
                                        бордовый 
                                    ","    Да
",13,2300000,222568936.webp,https://kolesa-photos.kcdn.online/webp/c2/c2d71422-0d9d-41a5-a4b1-a1f737d64ca3/2-750x470.webp,True
221868876,https://kolesa.kz/a/show/221868876?search_id=322ffb867fedac5664a51b5a94d850d93bb093b5&search_type=filter&advert_position=811,2026-06-08 23:06:16.583377+03:00,Audi,80,"    1991 - 1996 B4
",1991,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,2.0,315000,"    Механика
","    Передний привод
","    Слева
","
                                        красный 
                                    ","    Да
",10,2200000,221868876.webp,https://kolesa-photos.kcdn.online/webp/2e/2e963f43-c840-40bc-a23b-a1e8f5379c98/2-750x470.webp,True
