kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
222455711,https://kolesa.kz/a/show/222455711?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1081,2026-06-11 02:14:49.347819+03:00,Audi,A2,"    1999 - 2005 1 поколение (8Z)
",2005,"
                                    Костанай, Костанайская область

                            ","    Хэтчбек
",бензин,1.6,220000,"    Механика
","    Передний привод
","    Слева
","
                                        черный 
                                    ","    Да
",7,3700000,222455711.webp,https://kolesa-photos.kcdn.online/webp/eb/eb3d0466-f976-40b6-87a2-a1f4de9f13f8/9-750x470.webp,True
222451992,https://kolesa.kz/a/show/222451992?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1082,2026-06-11 02:15:01.937981+03:00,Audi,100,"    1990 - 1994 4 поколение (C4)
",1994,"
                                    Костанай, Костанайская область

                            ","    Седан
",бензин,2.6,200000,"    Механика
","    Передний привод
","    Слева
",,"    Да
",25,3650000,222451992.webp,https://kolesa-photos.kcdn.online/webp/5e/5e368961-1de9-4d97-b0ee-a1f4cfa9e9af/2-750x470.webp,True
211227277,https://kolesa.kz/a/show/211227277?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1083,2026-06-11 02:15:14.911967+03:00,Audi,A6,"    1994 - 1997 C4
",1994,"
                                    Тараз, Жамбылская область

                            ","    Седан
",бензин,2.6,600000,"    Механика
","    Передний привод
","    Слева
",,"    Да
",6,2400000,211227277.webp,https://kolesa-photos.kcdn.online/webp/da/daed8eff-2434-48f0-a2d4-a10916211b78/2-750x470.webp,True
222334584,https://kolesa.kz/a/show/222334584?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1086,2026-06-11 02:15:57.188313+03:00,Audi,A6 allroad,"    2006 - 2008 C6
",2006,"
                                    Каскелен, Алматинская область

                            ","    Универсал
",бензин,3.2,280000,"    Автомат
","    Полный привод
","    Слева
","
                                        серый 
                                    ","    Да
",11,4500000,222334584.webp,https://kolesa-photos.kcdn.online/webp/0c/0c7955bd-8145-4c02-94f3-a1f1de118680/1-750x470.webp,True
221926843,https://kolesa.kz/a/show/221926843?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1087,2026-06-11 02:16:09.304571+03:00,Audi,80,"    1991 - 1996 B4
",1994,"
                                    Петропавловск, Северо-Казахстанская область

                            ","    Седан
",бензин,2.0,285000,"    Механика
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",19,2000000,221926843.webp,https://kolesa-photos.kcdn.online/webp/40/40ac02cd-2232-4609-ae43-a1e9ca20bbf5/2-750x470.webp,True
222582204,https://kolesa.kz/a/show/222582204?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1088,2026-06-11 02:16:25.539448+03:00,Audi,A6,"    1994 - 1997 C4
",1995,"
                                    Шымкент, Туркестанская область

                            ","    Универсал
",бензин,2.6,350238,"    Механика
","    Передний привод
","    Слева
",,"    Да
",15,3000000,222582204.webp,https://kolesa-photos.kcdn.online/webp/d3/d32074cf-e738-4ace-b7e7-a1f76bc0b698/2-750x470.webp,True
222578229,https://kolesa.kz/a/show/222578229?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1089,2026-06-11 02:16:39.057664+03:00,Audi,A6,"    2011 - 2014 C7
",2014,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.0,156000,"    Вариатор
","    Передний привод
","    Слева
",,"    Да
",11,9000000,222578229.webp,https://kolesa-photos.kcdn.online/webp/89/894335b7-bc5d-4de7-9683-a1f75bee1356/2-750x470.webp,True
219714175,https://kolesa.kz/a/show/219714175?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1090,2026-06-11 02:16:50.564783+03:00,Audi,A6,"    1994 - 1997 C4
",1995,"
                                    Атбасар, Акмолинская область

                            ","    Седан
",бензин,2.0,224000,"    Механика
","    Передний привод
","    Слева
","
                                        серебристый металлик
                                    ","    Да
",10,4000000,219714175.webp,https://kolesa-photos.kcdn.online/webp/37/37b2ef3f-bccf-45e3-b320-a1be833192a1/7-750x470.webp,True
222695775,https://kolesa.kz/a/show/222695775?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1093,2026-06-11 02:17:29.406021+03:00,Audi,A6,"    1997 - 2001 C5
",1997,"
                                    Жанаозен, Мангистауская область

                            ","    Седан
",бензин,2.4,222222,"    Механика
","    Передний привод
","    Слева
",,"    Да
",5,2500000,222695775.webp,https://kolesa-photos.kcdn.online/webp/91/91a51973-5d45-44c4-8a60-a1f9d21d1e4d/1-750x470.webp,True
222694771,https://kolesa.kz/a/show/222694771?search_id=3844c7111dc84f96de669280f251b7a8f30d158d&search_type=filter&advert_position=1095,2026-06-11 02:17:59.784153+03:00,Audi,A8,"    1994 - 1999 1 поколение (A8)
",1999,"
                                    Алматы, Алматинская область

                            ","    Седан
",бензин,2.8,300000,"    Автомат
","    Передний привод
","    Слева
","
                                        синий металлик
                                    ","    Да
",7,2800000,222694771.webp,https://kolesa-photos.kcdn.online/webp/1d/1dd52d90-0b75-4321-9d0e-a1f9cdc647bc/1-750x470.webp,True
