kolesa_id,kolesa_url,parsed_at,brand,model,generation,year,city,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,color,kz_registration,imgs_count,price,img_filename,img_url,found_img
222891466,https://kolesa.kz/a/show/222891466?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=982,2026-06-11 00:26:13.987473+03:00,Chevrolet,Cobalt,"    2011 - н.в. 2 поколение
",2024,"
                                    Актобе, Актюбинская область

                            ","    Седан
",бензин,1.5,47000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",0,5750000,,,False
221190855,https://kolesa.kz/a/show/221190855?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=983,2026-06-11 00:26:37.670821+03:00,Chevrolet,Cobalt,"    2020 - н.в. 2 поколение рестайлинг
",2022,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,1.5,195000,"    Автомат
","    Передний привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",5,5100000,221190855.webp,https://kolesa-photos.kcdn.online/webp/8b/8b8cd4cb-ae11-4682-bed4-a1db17accd9e/2-750x470.webp,True
219158421,https://kolesa.kz/a/show/219158421?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=985,2026-06-11 00:27:15.174414+03:00,Chevrolet,Nexia,"    2020 - н.в. 1 поколение
",2022,"
                                    Атырау, Атырауская область

                            ","    Седан
",бензин,1.5,52000,"    Механика
","    Передний привод
","    Слева
","
                                        серебристый 
                                    ","    Да
",6,4700000,219158421.webp,https://kolesa-photos.kcdn.online/webp/9d/9dbdd563-2dc3-461f-8297-a1b2e4bf1ac7/1-750x470.webp,True
222890090,https://kolesa.kz/a/show/222890090?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=986,2026-06-11 00:27:29.107180+03:00,Chevrolet,Tracker,"    2019 - н.в. 4 поколение
",2024,"
                                    Актау, Мангистауская область

                            ","    Кроссовер
",бензин,1.0,5500,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",14,8500000,222890090.webp,https://kolesa-photos.kcdn.online/webp/35/359b138d-13b6-45dd-8fbf-a1fdd26b470e/2-750x470.webp,True
220167635,https://kolesa.kz/a/show/220167635?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=987,2026-06-11 00:27:44.548644+03:00,Chevrolet,Malibu,"    2018 - н.в. 9 поколение рестайлинг
",2018,"
                                    Астана, Акмолинская область

                            ","    Седан
",бензин,1.5,260000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",13,6000000,220167635.webp,https://kolesa-photos.kcdn.online/webp/15/15dd3e72-b10e-4028-8da6-a1c7074fff9b/1-750x470.webp,True
219591894,https://kolesa.kz/a/show/219591894?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=988,2026-06-11 00:27:59.231522+03:00,Chevrolet,Onix,"    2019 - н.в. 2 поколение
",2023,"
                                    Костанай, Костанайская область

                            ","    Седан
",бензин,1.0,15000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",17,5600000,219591894.webp,https://kolesa-photos.kcdn.online/webp/02/029aaacc-3651-4a47-9c17-a1bb653909f4/1-750x470.webp,True
222792311,https://kolesa.kz/a/show/222792311?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=989,2026-06-11 00:28:12.491579+03:00,Chevrolet,Cruze,"    2009 - 2012 J300
",2011,"
                                    Кокшетау, Акмолинская область

                            ","    Седан
",бензин,1.6,212000,"    Механика
","    Передний привод
","    Слева
","
                                        серый металлик
                                    ","    Да
",14,2900000,222792311.webp,https://kolesa-photos.kcdn.online/webp/b5/b55c645a-b29a-495e-8815-a1fbde9e11d8/4-750x470.webp,True
222889946,https://kolesa.kz/a/show/222889946?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=990,2026-06-11 00:28:24.184210+03:00,Chevrolet,Cobalt,"    2020 - н.в. 2 поколение рестайлинг
",2022,"
                                    Кокшетау, Акмолинская область

                            ","    Седан
",бензин,1.5,80000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",0,6400000,222889946.webp,https://kolesa-photos.kcdn.online/webp/85/85787a1a-c50c-4754-acdc-a1fdd1e6bd1d/1-750x470.webp,True
222888924,https://kolesa.kz/a/show/222888924?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=993,2026-06-11 00:29:02.379665+03:00,Chevrolet,Nexia,"    2020 - н.в. 1 поколение
",2021,"
                                    Караганда, Карагандинская область

                            ","    Седан
",бензин,1.5,120000,"    Автомат
","    Передний привод
","    Слева
","
                                        белый металлик
                                    ","    Да
",5,6000000,222888924.webp,https://kolesa-photos.kcdn.online/webp/e9/e99d1148-92e3-4c03-8674-a1fdcdba05f5/3-750x470.webp,True
220602052,https://kolesa.kz/a/show/220602052?search_id=35462aa75b3ca3f1b3403831116e8fce89d70339&search_type=filter&advert_position=994,2026-06-11 00:29:17.515002+03:00,Chevrolet,Cobalt,"    2020 - н.в. 2 поколение рестайлинг
",2024,"
                                    Шымкент, Туркестанская область

                            ","    Седан
",бензин,1.5,22000,"    Автомат
","    Передний привод
","    Слева
",,"    Да
",9,6500000,220602052.webp,https://kolesa-photos.kcdn.online/webp/5c/5c997a64-b6d3-4a60-bce6-a1cf55af049a/1-750x470.webp,True
